"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 23 07:33:10 GMT 2025","Tue Sep 23 07:33:15 GMT 2025","5661","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","testInvalidLogin","testInvalidLogin",""
"passed","Tue Sep 23 07:52:35 GMT 2025","Tue Sep 23 07:56:01 GMT 2025","205858","Suite","Test","GSMBOfficer.GSMBmlTab","GSMBOfficer.GSMBmlTab","gsmbSignin","gsmbSignin",""
"skipped","Tue Sep 23 08:11:07 GMT 2025","Tue Sep 23 08:11:07 GMT 2025","0","Suite","Test","PoliceOfficer.validnumber","PoliceOfficer.validnumber","checkValidVehicleNumber","Check for a valid vehicle number",""
"passed","Tue Sep 23 08:06:45 GMT 2025","Tue Sep 23 08:06:53 GMT 2025","7776","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testFilterDropdownVisibility","testFilterDropdownVisibility",""
"passed","Tue Sep 23 07:51:48 GMT 2025","Tue Sep 23 07:52:00 GMT 2025","11929","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testLocationFieldFunctionality","testLocationFieldFunctionality",""
"broken","Tue Sep 23 07:38:01 GMT 2025","Tue Sep 23 07:38:35 GMT 2025","33727","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","navigateToDispatchHistory","navigateToDispatchHistory",""
"passed","Tue Sep 23 07:57:45 GMT 2025","Tue Sep 23 07:57:53 GMT 2025","7829","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testNavigateToMiningLicenseTab","testNavigateToMiningLicenseTab",""
"skipped","Tue Sep 23 07:32:41 GMT 2025","Tue Sep 23 07:32:41 GMT 2025","0","Suite","Test","Home.Resetpassword","Home.Resetpassword","testRequestPasswordResetWithUnregisteredEmail","testRequestPasswordResetWithUnregisteredEmail",""
"broken","Tue Sep 23 08:00:50 GMT 2025","Tue Sep 23 08:01:32 GMT 2025","41690","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testApprovalValidationWithoutReceipt","testApprovalValidationWithoutReceipt",""
"passed","Tue Sep 23 07:51:08 GMT 2025","Tue Sep 23 07:51:13 GMT 2025","5092","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testNavigateToRequestMining","testNavigateToRequestMining",""
"passed","Tue Sep 23 08:15:14 GMT 2025","Tue Sep 23 08:15:15 GMT 2025","158","Suite","Test","MiningEngineer.AppointmentsTabNavigationTest","MiningEngineer.AppointmentsTabNavigationTest","testSwitchToScheduledTab","testSwitchToScheduledTab",""
"passed","Tue Sep 23 08:07:08 GMT 2025","Tue Sep 23 08:07:13 GMT 2025","4868","Suite","Test","GSMBOfficer.ValidateLicense","GSMBOfficer.ValidateLicense","testSuccessfulLogin","testSuccessfulLogin",""
"passed","Tue Sep 23 08:15:49 GMT 2025","Tue Sep 23 08:15:49 GMT 2025","5","Suite","Test","MiningEngineer.ApprovedLicensesTableTest","MiningEngineer.ApprovedLicensesTableTest","verifyApprovedLicensesExist","verifyApprovedLicensesExist",""
"broken","Tue Sep 23 08:19:29 GMT 2025","Tue Sep 23 08:20:09 GMT 2025","40471","Suite","Test","MiningEngineer.HoldModalScheduled","MiningEngineer.HoldModalScheduled","testHoldModalValidSubmission","testHoldModalValidSubmission",""
"passed","Tue Sep 23 07:36:39 GMT 2025","Tue Sep 23 07:36:46 GMT 2025","7682","Suite","Test","MLOwner.MLOwnerButtonTabsTest","MLOwner.MLOwnerButtonTabsTest","testMLRequestButton","testMLRequestButton",""
"broken","Tue Sep 23 08:16:33 GMT 2025","Tue Sep 23 08:17:13 GMT 2025","40347","Suite","Test","MiningEngineer.ApproveModalScheduled","MiningEngineer.ApproveModalScheduled","testApproveModalFieldPresence","testApproveModalFieldPresence",""
"passed","Tue Sep 23 07:45:27 GMT 2025","Tue Sep 23 07:45:34 GMT 2025","7104","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","openRoyaltyModal","openRoyaltyModal",""
"broken","Tue Sep 23 07:42:05 GMT 2025","Tue Sep 23 07:42:39 GMT 2025","33713","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","testInvalidHistoryNavigation","testInvalidHistoryNavigation",""
"passed","Tue Sep 23 08:07:16 GMT 2025","Tue Sep 23 08:07:23 GMT 2025","7053","Suite","Test","GSMBOfficer.ValidateLicense","GSMBOfficer.ValidateLicense","testNavigateToMiningLicenseTab","testNavigateToMiningLicenseTab",""
"broken","Tue Sep 23 07:32:37 GMT 2025","Tue Sep 23 07:32:37 GMT 2025","0","Suite","Test","Home.Register","Home.Register","setup","setup",""
"passed","Tue Sep 23 07:43:19 GMT 2025","Tue Sep 23 07:43:26 GMT 2025","6635","Suite","Test","MLOwner.DispatchLoadPageTest","MLOwner.DispatchLoadPageTest","openDispatchLoadPage","openDispatchLoadPage",""
"broken","Tue Sep 23 08:09:53 GMT 2025","Tue Sep 23 08:10:30 GMT 2025","36236","Suite","Test","PoliceOfficer.policeofficersignin","PoliceOfficer.policeofficersignin","checkValidVehicleNumber","checkValidVehicleNumber",""
"passed","Tue Sep 23 07:46:22 GMT 2025","Tue Sep 23 07:46:30 GMT 2025","8243","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","emptyAmountShouldShowError","emptyAmountShouldShowError",""
"passed","Tue Sep 23 07:37:25 GMT 2025","Tue Sep 23 07:37:32 GMT 2025","7361","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","testCardContentsAndHistoryButton","testCardContentsAndHistoryButton",""
"passed","Tue Sep 23 08:15:14 GMT 2025","Tue Sep 23 08:15:14 GMT 2025","166","Suite","Test","MiningEngineer.AppointmentsTabNavigationTest","MiningEngineer.AppointmentsTabNavigationTest","testSwitchToHoldTab","testSwitchToHoldTab",""
"broken","Tue Sep 23 08:13:55 GMT 2025","Tue Sep 23 08:14:27 GMT 2025","32648","Suite","Test","GeneralPublic.GeneralPublicDashboard","GeneralPublic.GeneralPublicDashboard","clickCheckValidityButton","clickCheckValidityButton",""
"broken","Tue Sep 23 08:18:03 GMT 2025","Tue Sep 23 08:18:43 GMT 2025","40394","Suite","Test","MiningEngineer.HoldModalScheduled","MiningEngineer.HoldModalScheduled","testHoldModalFieldPresence","testHoldModalFieldPresence",""
"passed","Tue Sep 23 08:14:34 GMT 2025","Tue Sep 23 08:14:38 GMT 2025","3795","Suite","Test","GeneralPublic.InvalidNumber","GeneralPublic.InvalidNumber","enterInvalidLicenseAndCheck","enterInvalidLicenseAndCheck",""
"broken","Tue Sep 23 07:57:55 GMT 2025","Tue Sep 23 07:58:36 GMT 2025","41439","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testOpenPhysicalMeetingModal","testOpenPhysicalMeetingModal",""
"broken","Tue Sep 23 08:01:34 GMT 2025","Tue Sep 23 08:02:15 GMT 2025","41310","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testReceiptUploadFunctionality","testReceiptUploadFunctionality",""
"broken","Tue Sep 23 07:58:39 GMT 2025","Tue Sep 23 07:59:20 GMT 2025","41371","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testPhysicalMeetingApprovalWorkflow","testPhysicalMeetingApprovalWorkflow",""
"skipped","Tue Sep 23 08:11:07 GMT 2025","Tue Sep 23 08:11:07 GMT 2025","0","Suite","Test","PoliceOfficer.validnumber","PoliceOfficer.validnumber","enterCredentialsAndLogin","Enter valid credentials and log in as a police officer",""
"passed","Tue Sep 23 07:47:11 GMT 2025","Tue Sep 23 07:47:22 GMT 2025","10762","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","modalShouldNotOpenIfButtonMissing","modalShouldNotOpenIfButtonMissing",""
"passed","Tue Sep 23 08:15:15 GMT 2025","Tue Sep 23 08:15:15 GMT 2025","183","Suite","Test","MiningEngineer.AppointmentsTabNavigationTest","MiningEngineer.AppointmentsTabNavigationTest","testSwitchToApprovedTab","testSwitchToApprovedTab",""
"passed","Tue Sep 23 07:49:54 GMT 2025","Tue Sep 23 07:50:03 GMT 2025","8521","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testFileUploadFunctionality","testFileUploadFunctionality",""
"passed","Tue Sep 23 07:47:22 GMT 2025","Tue Sep 23 07:47:30 GMT 2025","8288","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","enterNonNumericAmountShouldFail","enterNonNumericAmountShouldFail",""
"passed","Tue Sep 23 07:43:13 GMT 2025","Tue Sep 23 07:43:19 GMT 2025","5612","Suite","Test","MLOwner.DispatchLoadPageTest","MLOwner.DispatchLoadPageTest","loginToMLDashboard","loginToMLDashboard",""
"passed","Tue Sep 23 07:51:14 GMT 2025","Tue Sep 23 07:51:25 GMT 2025","11506","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testViewButtonFunctionality","testViewButtonFunctionality",""
"skipped","Tue Sep 23 07:32:37 GMT 2025","Tue Sep 23 07:32:37 GMT 2025","0","Suite","Test","Home.Register","Home.Register","testRegisterMissingRequiredField","testRegisterMissingRequiredField",""
"passed","Tue Sep 23 07:34:31 GMT 2025","Tue Sep 23 07:34:41 GMT 2025","10236","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","testMissingLanguageButton","testMissingLanguageButton",""
"passed","Tue Sep 23 08:06:33 GMT 2025","Tue Sep 23 08:06:43 GMT 2025","9740","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testUnderReviewFilter","testUnderReviewFilter",""
"passed","Tue Sep 23 08:06:21 GMT 2025","Tue Sep 23 08:06:31 GMT 2025","9859","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testRejectedFilter","testRejectedFilter",""
"broken","Tue Sep 23 08:08:52 GMT 2025","Tue Sep 23 08:09:34 GMT 2025","41394","Suite","Test","GSMBOfficer.ValidateLicense","GSMBOfficer.ValidateLicense","testCloseValidationModal","testCloseValidationModal",""
"passed","Tue Sep 23 08:05:34 GMT 2025","Tue Sep 23 08:05:53 GMT 2025","19790","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testPhysicalDocumentFilter","testPhysicalDocumentFilter",""
"passed","Tue Sep 23 07:48:46 GMT 2025","Tue Sep 23 07:48:51 GMT 2025","5216","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testEmptyFieldsLogin","testEmptyFieldsLogin",""
"passed","Tue Sep 23 07:49:02 GMT 2025","Tue Sep 23 07:49:10 GMT 2025","7871","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testNavigateToAddLicense","testNavigateToAddLicense",""
"skipped","Tue Sep 23 07:32:36 GMT 2025","Tue Sep 23 07:32:36 GMT 2025","1","Suite","Test","Home.homepage","Home.homepage","testTamilVersion","testTamilVersion",""
"passed","Tue Sep 23 08:23:08 GMT 2025","Tue Sep 23 08:23:15 GMT 2025","6610","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyTransportLicenseChart","verifyTransportLicenseChart",""
"skipped","Tue Sep 23 08:11:07 GMT 2025","Tue Sep 23 08:11:07 GMT 2025","0","Suite","Test","PoliceOfficer.validnumber","PoliceOfficer.validnumber","navigateToSignInPage","Navigate from homepage to the Sign In page",""
"broken","Tue Sep 23 07:41:31 GMT 2025","Tue Sep 23 07:42:05 GMT 2025","33714","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","verifyDashboardCardVisible","verifyDashboardCardVisible",""
"passed","Tue Sep 23 08:22:22 GMT 2025","Tue Sep 23 08:22:29 GMT 2025","6565","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyPieChartsPresence","verifyPieChartsPresence",""
"passed","Tue Sep 23 07:34:59 GMT 2025","Tue Sep 23 07:35:11 GMT 2025","12300","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","fillMLRequestFormFields","fillMLRequestFormFields",""
"passed","Tue Sep 23 08:23:52 GMT 2025","Tue Sep 23 08:23:58 GMT 2025","6571","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyOfficerActivationPage","verifyOfficerActivationPage",""
"passed","Tue Sep 23 08:05:56 GMT 2025","Tue Sep 23 08:06:06 GMT 2025","10777","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testPendingFilter","testPendingFilter",""
"passed","Tue Sep 23 07:36:52 GMT 2025","Tue Sep 23 07:36:57 GMT 2025","5039","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","loginToDashboard","loginToDashboard",""
"skipped","Tue Sep 23 08:14:27 GMT 2025","Tue Sep 23 08:14:27 GMT 2025","0","Suite","Test","GeneralPublic.GeneralPublicDashboard","GeneralPublic.GeneralPublicDashboard","enterAndSubmitVehicleNumber","enterAndSubmitVehicleNumber",""
"passed","Tue Sep 23 07:33:04 GMT 2025","Tue Sep 23 07:33:09 GMT 2025","5672","Suite","Test","MLOwner.mlownerhome","MLOwner.mlownerhome","testViewRequestedLicensesModal","testViewRequestedLicensesModal",""
"passed","Tue Sep 23 07:49:22 GMT 2025","Tue Sep 23 07:49:31 GMT 2025","9021","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testDropdownFields","testDropdownFields",""
"broken","Tue Sep 23 08:00:06 GMT 2025","Tue Sep 23 08:00:48 GMT 2025","41316","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testApprovalValidationWithoutComments","testApprovalValidationWithoutComments",""
"broken","Tue Sep 23 08:15:50 GMT 2025","Tue Sep 23 08:16:24 GMT 2025","33820","Suite","Test","MiningEngineer.ApprovedLicensesTableTest","MiningEngineer.ApprovedLicensesTableTest","testViewDetailsButtonWorks","testViewDetailsButtonWorks",""
"passed","Tue Sep 23 08:09:40 GMT 2025","Tue Sep 23 08:09:53 GMT 2025","13493","Suite","Test","PoliceOfficer.policeofficersignin","PoliceOfficer.policeofficersignin","enterCredentialsAndLogin","enterCredentialsAndLogin",""
"passed","Tue Sep 23 08:22:56 GMT 2025","Tue Sep 23 08:23:08 GMT 2025","11611","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyTopContributors","verifyTopContributors",""
"passed","Tue Sep 23 07:57:38 GMT 2025","Tue Sep 23 07:57:43 GMT 2025","4946","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testSuccessfulLogin","testSuccessfulLogin",""
"passed","Tue Sep 23 07:33:21 GMT 2025","Tue Sep 23 07:33:56 GMT 2025","34747","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","testTamilVersion","testTamilVersion",""
"skipped","Tue Sep 23 07:32:41 GMT 2025","Tue Sep 23 07:32:41 GMT 2025","0","Suite","Test","Home.Resetpassword","Home.Resetpassword","testResetPasswordWithToken","testResetPasswordWithToken",""
"passed","Tue Sep 23 08:13:51 GMT 2025","Tue Sep 23 08:13:55 GMT 2025","3124","Suite","Test","GeneralPublic.GeneralPublicDashboard","GeneralPublic.GeneralPublicDashboard","openWebsite","openWebsite",""
"passed","Tue Sep 23 08:06:55 GMT 2025","Tue Sep 23 08:07:06 GMT 2025","10964","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testFilterReset","testFilterReset",""
"passed","Tue Sep 23 08:21:56 GMT 2025","Tue Sep 23 08:21:56 GMT 2025","9","Suite","Test","MiningEngineer.ScheduledTabTests","MiningEngineer.ScheduledTabTests","verifyScheduledAppointmentsExist","verifyScheduledAppointmentsExist",""
"passed","Tue Sep 23 07:56:20 GMT 2025","Tue Sep 23 07:56:26 GMT 2025","5866","Suite","Test","GSMBOfficer.TPLandMLview","GSMBOfficer.TPLandMLview","testViewTransportLicense","testViewTransportLicense",""
"passed","Tue Sep 23 07:49:12 GMT 2025","Tue Sep 23 07:49:20 GMT 2025","7500","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testBasicFormFields","testBasicFormFields",""
"passed","Tue Sep 23 07:50:33 GMT 2025","Tue Sep 23 07:50:43 GMT 2025","9970","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testInvalidDataValidation","testInvalidDataValidation",""
"passed","Tue Sep 23 08:14:38 GMT 2025","Tue Sep 23 08:14:47 GMT 2025","8992","Suite","Test","GeneralPublic.InvalidNumber","GeneralPublic.InvalidNumber","handleInvalidAlertOrMessage","handleInvalidAlertOrMessage",""
"broken","Tue Sep 23 08:19:24 GMT 2025","Tue Sep 23 08:19:29 GMT 2025","5033","Suite","Test","MiningEngineer.HoldModalScheduled","MiningEngineer.HoldModalScheduled","testHoldModalCloseButton","testHoldModalCloseButton",""
"passed","Tue Sep 23 08:23:42 GMT 2025","Tue Sep 23 08:23:51 GMT 2025","9106","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","testActivationNavigation","testActivationNavigation",""
"passed","Tue Sep 23 07:37:32 GMT 2025","Tue Sep 23 07:37:38 GMT 2025","5573","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","testBrokenHistoryNavigation","testBrokenHistoryNavigation",""
"skipped","Tue Sep 23 07:32:36 GMT 2025","Tue Sep 23 07:32:36 GMT 2025","1","Suite","Test","Home.homepage","Home.homepage","testContactSection","testContactSection",""
"passed","Tue Sep 23 07:56:31 GMT 2025","Tue Sep 23 07:57:37 GMT 2025","66030","Suite","Test","GSMBOfficer.TPLandMLview","GSMBOfficer.TPLandMLview","testComplaintsPagination","testComplaintsPagination",""
"passed","Tue Sep 23 07:51:03 GMT 2025","Tue Sep 23 07:51:08 GMT 2025","4936","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testUserLogin","testUserLogin",""
"passed","Tue Sep 23 07:35:23 GMT 2025","Tue Sep 23 07:35:34 GMT 2025","10785","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","uploadRequiredFiles","uploadRequiredFiles",""
"skipped","Tue Sep 23 07:32:37 GMT 2025","Tue Sep 23 07:32:37 GMT 2025","0","Suite","Test","Home.Register","Home.Register","testRegisterPasswordMismatch","testRegisterPasswordMismatch",""
"passed","Tue Sep 23 07:49:44 GMT 2025","Tue Sep 23 07:49:52 GMT 2025","7721","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testNumericFields","testNumericFields",""
"broken","Tue Sep 23 08:11:07 GMT 2025","Tue Sep 23 08:11:07 GMT 2025","1","Suite","Test","PoliceOfficer.validnumber","PoliceOfficer.validnumber","setup","setup",""
"passed","Tue Sep 23 08:15:24 GMT 2025","Tue Sep 23 08:15:39 GMT 2025","15281","Suite","Test","MiningEngineer.AppointmentsViewDetailsTest","MiningEngineer.AppointmentsViewDetailsTest","testViewDetailsInPendingTab","testViewDetailsInPendingTab",""
"passed","Tue Sep 23 07:52:00 GMT 2025","Tue Sep 23 07:52:12 GMT 2025","12133","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testPurposeFieldFunctionality","testPurposeFieldFunctionality",""
"broken","Tue Sep 23 08:10:36 GMT 2025","Tue Sep 23 08:10:42 GMT 2025","5438","Suite","Test","PoliceOfficer.policeofficersignin","PoliceOfficer.policeofficersignin","verifyLogoutFunctionality","verifyLogoutFunctionality",""
