"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 23 06:49:17 GMT 2025","Tue Sep 23 06:49:35 GMT 2025","18579","Suite","Test","PoliceOfficer.policeofficersignin","PoliceOfficer.policeofficersignin","testVehicleNumberFormatValidation","testVehicleNumberFormatValidation",""
"passed","Tue Sep 23 06:29:04 GMT 2025","Tue Sep 23 06:29:11 GMT 2025","7372","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","submitRoyaltyForm","submitRoyaltyForm",""
"broken","Tue Sep 23 06:46:02 GMT 2025","Tue Sep 23 06:46:43 GMT 2025","41461","Suite","Test","GSMBOfficer.ValidateLicense","GSMBOfficer.ValidateLicense","testOpenLicenseValidationModal","testOpenLicenseValidationModal",""
"skipped","Tue Sep 23 06:19:56 GMT 2025","Tue Sep 23 06:19:56 GMT 2025","1","Suite","Test","Home.Register","Home.Register","testRegisterMiningEngineer","testRegisterMiningEngineer",""
"passed","Tue Sep 23 06:42:33 GMT 2025","Tue Sep 23 06:42:48 GMT 2025","15300","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testApprovalValidationWithoutComments","testApprovalValidationWithoutComments",""
"skipped","Tue Sep 23 06:20:01 GMT 2025","Tue Sep 23 06:20:01 GMT 2025","1","Suite","Test","Home.Resetpassword","Home.Resetpassword","testRequestPasswordResetWithUnregisteredEmail","testRequestPasswordResetWithUnregisteredEmail",""
"passed","Tue Sep 23 07:01:33 GMT 2025","Tue Sep 23 07:01:41 GMT 2025","7913","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyTopDestinationsChart","verifyTopDestinationsChart",""
"passed","Tue Sep 23 06:35:09 GMT 2025","Tue Sep 23 06:35:21 GMT 2025","12012","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testLocationFieldFunctionality","testLocationFieldFunctionality",""
"skipped","Tue Sep 23 06:49:36 GMT 2025","Tue Sep 23 06:49:36 GMT 2025","1","Suite","Test","PoliceOfficer.validnumber","PoliceOfficer.validnumber","enterCredentialsAndLogin","Enter valid credentials and log in as a police officer",""
"passed","Tue Sep 23 06:42:21 GMT 2025","Tue Sep 23 06:42:31 GMT 2025","10293","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testPhysicalMeetingRejectionWorkflow","testPhysicalMeetingRejectionWorkflow",""
"passed","Tue Sep 23 06:22:23 GMT 2025","Tue Sep 23 06:22:36 GMT 2025","12398","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","fillMLRequestFormFields","fillMLRequestFormFields",""
"passed","Tue Sep 23 06:44:58 GMT 2025","Tue Sep 23 06:45:08 GMT 2025","9696","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testRejectedFilter","testRejectedFilter",""
"passed","Tue Sep 23 06:23:56 GMT 2025","Tue Sep 23 06:24:02 GMT 2025","6723","Suite","Test","MLOwner.MLOwnerButtonTabsTest","MLOwner.MLOwnerButtonTabsTest","testRequestedLicensesButton","testRequestedLicensesButton",""
"passed","Tue Sep 23 06:26:08 GMT 2025","Tue Sep 23 06:26:19 GMT 2025","10506","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","testHistoryCardsAbsentCase","testHistoryCardsAbsentCase",""
"passed","Tue Sep 23 06:48:13 GMT 2025","Tue Sep 23 06:48:16 GMT 2025","3281","Suite","Test","PoliceOfficer.policeofficersignin","PoliceOfficer.policeofficersignin","navigateToSignInPage","navigateToSignInPage",""
"passed","Tue Sep 23 06:51:37 GMT 2025","Tue Sep 23 06:52:14 GMT 2025","37438","Suite","Test","PoliceOfficer.invalidnumber","PoliceOfficer.invalidnumber","testCompleteInvalidLicenseFlow","testCompleteInvalidLicenseFlow",""
"passed","Tue Sep 23 06:44:12 GMT 2025","Tue Sep 23 06:44:32 GMT 2025","19778","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testPhysicalDocumentFilter","testPhysicalDocumentFilter",""
"broken","Tue Sep 23 06:46:46 GMT 2025","Tue Sep 23 06:47:27 GMT 2025","41423","Suite","Test","GSMBOfficer.ValidateLicense","GSMBOfficer.ValidateLicense","testLicenseValidationWorkflow","testLicenseValidationWorkflow",""
"passed","Tue Sep 23 06:48:16 GMT 2025","Tue Sep 23 06:48:22 GMT 2025","5037","Suite","Test","PoliceOfficer.policeofficersignin","PoliceOfficer.policeofficersignin","enterCredentialsAndLogin","enterCredentialsAndLogin",""
"passed","Tue Sep 23 06:41:05 GMT 2025","Tue Sep 23 06:41:10 GMT 2025","4866","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testSuccessfulLogin","testSuccessfulLogin",""
"passed","Tue Sep 23 06:32:24 GMT 2025","Tue Sep 23 06:32:29 GMT 2025","4888","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testSuccessfulLogin","testSuccessfulLogin",""
"passed","Tue Sep 23 06:32:51 GMT 2025","Tue Sep 23 06:33:00 GMT 2025","8819","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testDropdownFields","testDropdownFields",""
"passed","Tue Sep 23 06:21:55 GMT 2025","Tue Sep 23 06:22:05 GMT 2025","10123","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","testMissingLanguageButton","testMissingLanguageButton",""
"skipped","Tue Sep 23 06:19:56 GMT 2025","Tue Sep 23 06:19:56 GMT 2025","1","Suite","Test","Home.Register","Home.Register","testRegisterMissingRequiredField","testRegisterMissingRequiredField",""
"passed","Tue Sep 23 06:34:57 GMT 2025","Tue Sep 23 06:35:09 GMT 2025","11851","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testDatePickerFunctionality","testDatePickerFunctionality",""
"passed","Tue Sep 23 06:35:37 GMT 2025","Tue Sep 23 06:36:04 GMT 2025","27217","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testCompleteScheduleCreation","testCompleteScheduleCreation",""
"passed","Tue Sep 23 06:35:22 GMT 2025","Tue Sep 23 06:35:36 GMT 2025","14645","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testPurposeFieldFunctionality","testPurposeFieldFunctionality",""
"broken","Tue Sep 23 06:56:31 GMT 2025","Tue Sep 23 06:57:11 GMT 2025","40251","Suite","Test","MiningEngineer.HoldModalScheduled","MiningEngineer.HoldModalScheduled","testHoldModalFieldPresence","testHoldModalFieldPresence",""
"skipped","Tue Sep 23 06:49:36 GMT 2025","Tue Sep 23 06:49:36 GMT 2025","0","Suite","Test","PoliceOfficer.validnumber","PoliceOfficer.validnumber","navigateToSignInPage","Navigate from homepage to the Sign In page",""
"skipped","Tue Sep 23 06:20:01 GMT 2025","Tue Sep 23 06:20:01 GMT 2025","0","Suite","Test","Home.Resetpassword","Home.Resetpassword","testRequestPasswordResetWithInvalidEmail","testRequestPasswordResetWithInvalidEmail",""
"passed","Tue Sep 23 06:30:52 GMT 2025","Tue Sep 23 06:31:00 GMT 2025","8127","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","enterNonNumericAmountShouldFail","enterNonNumericAmountShouldFail",""
"passed","Tue Sep 23 06:32:14 GMT 2025","Tue Sep 23 06:32:20 GMT 2025","5188","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testEmptyFieldsLogin","testEmptyFieldsLogin",""
"passed","Tue Sep 23 06:22:58 GMT 2025","Tue Sep 23 06:23:18 GMT 2025","19814","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","submitFormSuccessfully","submitFormSuccessfully",""
"passed","Tue Sep 23 06:34:08 GMT 2025","Tue Sep 23 06:34:24 GMT 2025","15350","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testCompleteAddLicenseWorkflow","testCompleteAddLicenseWorkflow",""
"broken","Tue Sep 23 06:55:01 GMT 2025","Tue Sep 23 06:55:41 GMT 2025","40390","Suite","Test","MiningEngineer.ApproveModalScheduled","MiningEngineer.ApproveModalScheduled","testApproveModalFieldPresence","testApproveModalFieldPresence",""
"passed","Tue Sep 23 06:20:22 GMT 2025","Tue Sep 23 06:20:28 GMT 2025","5305","Suite","Test","MLOwner.mlownerhome","MLOwner.mlownerhome","testRequestMiningLicenseCard","testRequestMiningLicenseCard",""
"passed","Tue Sep 23 06:30:41 GMT 2025","Tue Sep 23 06:30:51 GMT 2025","10841","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","modalShouldNotOpenIfButtonMissing","modalShouldNotOpenIfButtonMissing",""
"skipped","Tue Sep 23 07:03:01 GMT 2025","Tue Sep 23 07:03:01 GMT 2025","0","Suite","Test","GSMBManagement.ActivationPageTest","GSMBManagement.ActivationPageTest","verifyTabsAndActivateAll","verifyTabsAndActivateAll",""
"skipped","Tue Sep 23 06:19:55 GMT 2025","Tue Sep 23 06:19:55 GMT 2025","1","Suite","Test","Home.homepage","Home.homepage","testLoginButton","testLoginButton",""
"passed","Tue Sep 23 06:23:35 GMT 2025","Tue Sep 23 06:23:42 GMT 2025","7129","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","testFormResetFunctionality","testFormResetFunctionality",""
"passed","Tue Sep 23 06:26:48 GMT 2025","Tue Sep 23 06:26:54 GMT 2025","5765","Suite","Test","MLOwner.DispatchLoadPageTest","MLOwner.DispatchLoadPageTest","openDispatchLoadPage","openDispatchLoadPage",""
"broken","Tue Sep 23 07:02:28 GMT 2025","Tue Sep 23 07:03:01 GMT 2025","32773","Suite","Test","GSMBManagement.ActivationPageTest","GSMBManagement.ActivationPageTest","navigateToActivation","navigateToActivation",""
"skipped","Tue Sep 23 06:20:01 GMT 2025","Tue Sep 23 06:20:01 GMT 2025","0","Suite","Test","Home.Resetpassword","Home.Resetpassword","testFetchResetLinkFromEmail","testFetchResetLinkFromEmail",""
"passed","Tue Sep 23 06:25:58 GMT 2025","Tue Sep 23 06:26:08 GMT 2025","10061","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","testBackToHomeNavigation","testBackToHomeNavigation",""
"failed","Tue Sep 23 06:31:27 GMT 2025","Tue Sep 23 06:32:03 GMT 2025","36124","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testValidLogin","testValidLogin",""
"passed","Tue Sep 23 06:25:50 GMT 2025","Tue Sep 23 06:25:58 GMT 2025","7587","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","testPrintReceiptNavigation","testPrintReceiptNavigation",""
"skipped","Tue Sep 23 06:20:01 GMT 2025","Tue Sep 23 06:20:01 GMT 2025","1","Suite","Test","Home.Resetpassword","Home.Resetpassword","testRequestPasswordReset","testRequestPasswordReset",""
"passed","Tue Sep 23 06:31:23 GMT 2025","Tue Sep 23 06:31:26 GMT 2025","3052","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testNavigateToSigninPage","testNavigateToSigninPage",""
"passed","Tue Sep 23 06:45:10 GMT 2025","Tue Sep 23 06:45:20 GMT 2025","9647","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testUnderReviewFilter","testUnderReviewFilter",""
"passed","Tue Sep 23 06:24:03 GMT 2025","Tue Sep 23 06:24:10 GMT 2025","7302","Suite","Test","MLOwner.MLOwnerButtonTabsTest","MLOwner.MLOwnerButtonTabsTest","testMLRequestButton","testMLRequestButton",""
"passed","Tue Sep 23 07:01:48 GMT 2025","Tue Sep 23 07:02:00 GMT 2025","11540","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyMiningLicenseChart","verifyMiningLicenseChart",""
"passed","Tue Sep 23 06:39:48 GMT 2025","Tue Sep 23 06:39:53 GMT 2025","5620","Suite","Test","GSMBOfficer.TPLandMLview","GSMBOfficer.TPLandMLview","testViewTransportLicense","testViewTransportLicense",""
"broken","Tue Sep 23 06:19:55 GMT 2025","Tue Sep 23 06:19:55 GMT 2025","2","Suite","Test","Home.homepage","Home.homepage","setup","setup",""
"passed","Tue Sep 23 06:33:23 GMT 2025","Tue Sep 23 06:33:32 GMT 2025","8395","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testFileUploadFunctionality","testFileUploadFunctionality",""
"passed","Tue Sep 23 06:29:52 GMT 2025","Tue Sep 23 06:30:00 GMT 2025","8144","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","emptyAmountShouldShowError","emptyAmountShouldShowError",""
"passed","Tue Sep 23 06:27:01 GMT 2025","Tue Sep 23 06:27:18 GMT 2025","16754","Suite","Test","MLOwner.DispatchLoadPageTest","MLOwner.DispatchLoadPageTest","fillDispatchFormFields","fillDispatchFormFields",""
"passed","Tue Sep 23 06:23:27 GMT 2025","Tue Sep 23 06:23:34 GMT 2025","7688","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","testFormValidationWithPartialData","testFormValidationWithPartialData",""
"passed","Tue Sep 23 06:53:42 GMT 2025","Tue Sep 23 06:53:43 GMT 2025","164","Suite","Test","MiningEngineer.AppointmentsTabNavigationTest","MiningEngineer.AppointmentsTabNavigationTest","testSwitchToPendingTab","testSwitchToPendingTab",""
"passed","Tue Sep 23 07:00:38 GMT 2025","Tue Sep 23 07:00:49 GMT 2025","11637","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyKPICards","verifyKPICards",""
"passed","Tue Sep 23 06:45:32 GMT 2025","Tue Sep 23 06:45:43 GMT 2025","10714","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testFilterReset","testFilterReset",""
"passed","Tue Sep 23 06:22:11 GMT 2025","Tue Sep 23 06:22:16 GMT 2025","5096","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","loginToDashboard","loginToDashboard",""
"passed","Tue Sep 23 06:53:43 GMT 2025","Tue Sep 23 06:53:43 GMT 2025","151","Suite","Test","MiningEngineer.AppointmentsTabNavigationTest","MiningEngineer.AppointmentsTabNavigationTest","testSwitchToRejectedTab","testSwitchToRejectedTab",""
"passed","Tue Sep 23 06:45:22 GMT 2025","Tue Sep 23 06:45:30 GMT 2025","7800","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testFilterDropdownVisibility","testFilterDropdownVisibility",""
"broken","Tue Sep 23 06:58:37 GMT 2025","Tue Sep 23 06:58:37 GMT 2025","142","Suite","Test","MiningEngineer.MiningEngineerSignIn","MiningEngineer.MiningEngineerSignIn","MiningEngineerSignIn","MiningEngineerSignIn",""
"passed","Tue Sep 23 06:26:55 GMT 2025","Tue Sep 23 06:27:01 GMT 2025","6017","Suite","Test","MLOwner.DispatchLoadPageTest","MLOwner.DispatchLoadPageTest","validateLicenseAndRoute1","validateLicenseAndRoute1",""
"passed","Tue Sep 23 06:28:45 GMT 2025","Tue Sep 23 06:28:50 GMT 2025","5534","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","invalidLoginShouldFail","invalidLoginShouldFail",""
"skipped","Tue Sep 23 06:52:56 GMT 2025","Tue Sep 23 06:52:56 GMT 2025","0","Suite","Test","GeneralPublic.GeneralPublicDashboard","GeneralPublic.GeneralPublicDashboard","enterInvalidVehicleNumberFormat","enterInvalidVehicleNumberFormat",""
"passed","Tue Sep 23 06:53:30 GMT 2025","Tue Sep 23 06:53:31 GMT 2025","22","Suite","Test","MiningEngineer.AppointmentsSetDateTest","MiningEngineer.AppointmentsSetDateTest","testSetDateButtonVisibility","testSetDateButtonVisibility",""
"passed","Tue Sep 23 06:28:37 GMT 2025","Tue Sep 23 06:28:45 GMT 2025","8046","Suite","Test","MLOwner.DispatchLoadPageTest","MLOwner.DispatchLoadPageTest","testFormValidationWithEmptyFields","testFormValidationWithEmptyFields",""
"broken","Tue Sep 23 06:57:52 GMT 2025","Tue Sep 23 06:57:57 GMT 2025","5058","Suite","Test","MiningEngineer.HoldModalScheduled","MiningEngineer.HoldModalScheduled","testHoldModalCloseButton","testHoldModalCloseButton",""
"skipped","Tue Sep 23 06:49:36 GMT 2025","Tue Sep 23 06:49:36 GMT 2025","0","Suite","Test","PoliceOfficer.validnumber","PoliceOfficer.validnumber","checkValidVehicleNumber","Check for a valid vehicle number",""
"passed","Tue Sep 23 06:22:06 GMT 2025","Tue Sep 23 06:22:11 GMT 2025","4876","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","testBlankLoginFields","testBlankLoginFields",""
"passed","Tue Sep 23 06:24:21 GMT 2025","Tue Sep 23 06:24:27 GMT 2025","5728","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","navigateToLicensesPage","navigateToLicensesPage",""
"passed","Tue Sep 23 07:02:00 GMT 2025","Tue Sep 23 07:02:09 GMT 2025","9097","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","testActivationNavigation","testActivationNavigation",""
"broken","Tue Sep 23 06:57:11 GMT 2025","Tue Sep 23 06:57:52 GMT 2025","40245","Suite","Test","MiningEngineer.HoldModalScheduled","MiningEngineer.HoldModalScheduled","testHoldModalRequiredValidation","testHoldModalRequiredValidation",""
"passed","Tue Sep 23 06:23:47 GMT 2025","Tue Sep 23 06:23:55 GMT 2025","7823","Suite","Test","MLOwner.MLOwnerButtonTabsTest","MLOwner.MLOwnerButtonTabsTest","navigateToLicensesPage","navigateToLicensesPage",""
"passed","Tue Sep 23 06:39:37 GMT 2025","Tue Sep 23 06:39:43 GMT 2025","5937","Suite","Test","GSMBOfficer.TPLandMLview","GSMBOfficer.TPLandMLview","testViewMiningLicense","testViewMiningLicense",""
"passed","Tue Sep 23 06:25:31 GMT 2025","Tue Sep 23 06:25:37 GMT 2025","5472","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","navigateToDispatchHistory","navigateToDispatchHistory",""
"passed","Tue Sep 23 06:39:59 GMT 2025","Tue Sep 23 06:41:05 GMT 2025","66309","Suite","Test","GSMBOfficer.TPLandMLview","GSMBOfficer.TPLandMLview","testComplaintsPagination","testComplaintsPagination",""
"passed","Tue Sep 23 06:53:32 GMT 2025","Tue Sep 23 06:53:32 GMT 2025","520","Suite","Test","MiningEngineer.AppointmentsSetDateTest","MiningEngineer.AppointmentsSetDateTest","testDateSelection","testDateSelection",""
"passed","Tue Sep 23 06:20:40 GMT 2025","Tue Sep 23 06:20:45 GMT 2025","5079","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","mlsignin","mlsignin",""
"skipped","Tue Sep 23 06:19:56 GMT 2025","Tue Sep 23 06:19:56 GMT 2025","0","Suite","Test","Home.Register","Home.Register","testRegisterPasswordMismatch","testRegisterPasswordMismatch",""
"passed","Tue Sep 23 06:41:34 GMT 2025","Tue Sep 23 06:42:18 GMT 2025","44583","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testPhysicalMeetingApprovalWorkflow","testPhysicalMeetingApprovalWorkflow",""
"passed","Tue Sep 23 06:28:56 GMT 2025","Tue Sep 23 06:29:03 GMT 2025","7219","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","openRoyaltyModal","openRoyaltyModal",""
"passed","Tue Sep 23 06:34:26 GMT 2025","Tue Sep 23 06:34:31 GMT 2025","4874","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testUserLogin","testUserLogin",""
